grid,val,geometry,Day_Total,val_normalized,day_total_normalized,result
다사603187,0.2025900919212117,"POLYGON ((127.0522471439838 37.26635884761593, 127.0522418069563 37.267260222321134, 127.0533696300246 37.26726448248442, 127.05337495361016 37.266363107641, 127.0522471439838 37.26635884761593))",553.2094379,0.28406169665809766,0.012489680868477819,0.2025900919212117
다사625178,0.1324260801716382,"POLYGON ((127.07710437120804 37.258337681284864, 127.07709933192481 37.25923906019356, 127.07822703911052 37.259243082823545, 127.07823206495696 37.258341703784346, 127.07710437120804 37.258337681284864))",954.0884427,0.1799485861182519,0.02154023296287293,0.1324260801716382
다사595197,0.04138770571474863,"POLYGON ((127.04317021904251 37.275338110311175, 127.04316477205579 37.276239482515564, 127.04429272765798 37.276243830036705, 127.04429816119688 37.275342457691295, 127.04317021904251 37.275338110311175))",3387.401912,0.026349614395886886,0.07647658545875936,0.04138770571474863
다사593161,0.2515349139907687,"POLYGON ((127.04111123303252 37.24287990206461, 127.04110576791501 37.24378127896297, 127.04223323928767 37.24378564287786, 127.04223869097892 37.242884265837894, 127.04111123303252 37.24287990206461))",141.223025,0.3579691516709511,0.0031883594036765162,0.2515349139907687
다사622171,0.14487589519828548,"POLYGON ((127.0737568421338 37.25201589587187, 127.0737517641228 37.252917275353994, 127.07487937658904 37.25292132928463, 127.07488444116747 37.25201994967097, 127.0737568421338 37.25201589587187))",2792.233934,0.1799485861182519,0.0630396163850305,0.14487589519828548
다사615165,0.07723164717394701,"POLYGON ((127.06589468265831 37.24657894441184, 127.06588951200077 37.24748032379246, 127.06701704228618 37.24748445208546, 127.06702219951478 37.246583072570886, 127.06589468265831 37.24657894441184))",509.7757924,0.10539845758354754,0.011509089551545773,0.07723164717394701
다사621171,0.0222938199237992,"POLYGON ((127.07262924332618 37.252011831335075, 127.07262415188261 37.2529132106853, 127.0737517641228 37.252917275353994, 127.0737568421338 37.25201589587187, 127.07262924332618 37.252011831335075))",3291.557705,0.0,0.07431273307933067,0.0222938199237992
다사599211,0.0918443585005097,"POLYGON ((127.04760646252193 37.28797464150031, 127.04760106596434 37.28887601233105, 127.04872921086353 37.28888031881969, 127.04873459396487 37.28797894784928, 127.04760646252193 37.28797464150031))",940.3147268,0.12210796915167094,0.021229266981133525,0.0918443585005097
다사598184,0.10680783748461188,"POLYGON ((127.04662431069521 37.26363326348732, 127.04661890717989 37.264534637910984, 127.04774668873044 37.2645389513718, 127.0477520788057 37.2636375768082, 127.04662431069521 37.26363326348732))",2153.273579,0.13174807197943444,0.04861395699669256,0.10680783748461188
다사613160,0.19392701415162547,"POLYGON ((127.06366563374284 37.242063758256286, 127.06366043738419 37.24296513805878, 127.06478790007021 37.24296928715035, 127.06479308300297 37.242067907213226, 127.06366563374284 37.242063758256286))",668.9955738,0.2705655526992288,0.015103757540551172,0.19392701415162547
다사599196,0.13646323526173545,"POLYGON ((127.04768738206411 37.2744540624475, 127.04768198910882 37.27535543535216, 127.0488099322271 37.27535973974593, 127.0488153117351 37.27445836670163, 127.04768738206411 37.2744540624475))",4074.149918,0.15552699228791772,0.0919811355339769,0.13646323526173545
다사597213,0.2999300495483349,"POLYGON ((127.04533935317579 37.289768737510336, 127.04533392922285 37.2906701077841, 127.04646210055522 37.29067443605716, 127.04646751105072 37.289773065643004, 127.04533935317579 37.289768737510336))",179.4465027,0.42673521850899737,0.004051321973455875,0.2999300495483349
다사605219,0.008482061998871901,"POLYGON ((127.05433272157607 37.29521128775927, 127.05432740386269 37.29611265831683, 127.05545565786288 37.296116901395166, 127.05546096211516 37.29521553070002, 127.05433272157607 37.29521128775927))",56.75090898,0.011568123393316195,0.0012812520785018806,0.008482061998871901
다사595163,0.10896641475286561,"POLYGON ((127.04335527239596 37.24469137310139, 127.04334983364684 37.24559275000616, 127.04447733235862 37.245597092734144, 127.04448275768026 37.24469571568846, 127.04335527239596 37.24469137310139))",147.2403111,0.15424164524421594,0.003324210273048186,0.10896641475286561
다사614168,0.1697005143789832,"POLYGON ((127.06475161308043 37.24927894284165, 127.0647464283017 37.250180321673454, 127.0658739986472 37.25018446110531, 127.06587916999526 37.24928308213919, 127.06475161308043 37.24927894284165))",545.980683,0.237146529562982,0.0123264789496527,0.1697005143789832
다사604195,0.07011159968460183,"POLYGON ((127.0533323582895 37.273574102517955, 127.05332703280774 37.27447547625553, 127.05445496367007 37.27447972677831, 127.0544602757051 37.27357835290285, 127.0533323582895 37.273574102517955))",10351.58519,0.0,0.2337053322820061,0.07011159968460183
다사597168,0.01772475081236883,"POLYGON ((127.04558318132628 37.249206932089876, 127.04557776822752 37.25010830858503, 127.0467053345682 37.25011263054401, 127.04671073423644 37.24921125390862, 127.04558318132628 37.249206932089876))",557.9091257,0.01992287917737789,0.01259578462734769,0.01772475081236883
다사610191,0.19452663685561483,"POLYGON ((127.06012084318827 37.26999394401722, 127.06011559932088 37.27089531912974, 127.0612434778095 37.2708995046315, 127.06124870823248 37.269998129383204, 127.06012084318827 37.26999394401722))",1288.894536,0.2654241645244216,0.029099072295065767,0.19452663685561483
다사600187,0.06595912800268587,"POLYGON ((127.04886371653258 37.2663460030819, 127.04885833917936 37.267247377370396, 127.0499861615331 37.267251669764114, 127.04999152544443 37.26635029533637, 127.04886371653258 37.2663460030819))",1435.870574,0.08033419023136246,0.03241731613577387,0.06595912800268587
다사599161,0.31557489595460525,"POLYGON ((127.04787598433876 37.242905923693925, 127.04787059977903 37.24380730143671, 127.04899807259875 37.24381160094531, 127.04900344373212 37.242910223063, 127.04787598433876 37.242905923693925))",563.1113934,0.4453727506426735,0.012713235015779305,0.31557489595460525
다사618217,0.07468043360283398,"POLYGON ((127.06901015158013 37.29346286209665, 127.06900500931991 37.29436423469242, 127.07013323942127 37.294368337693385, 127.07013836822144 37.293466964964544, 127.06901015158013 37.29346286209665))",265.9453977,0.10411311053984575,0.0060041874164732415,0.07468043360283398
다사607187,0.17541198833601776,"POLYGON ((127.05675838390864 37.26637582325729, 127.05675310064893 37.26727719851325, 127.05788092466155 37.26728141570249, 127.05788619447928 37.26638004030972, 127.05675838390864 37.26637582325729))",1123.563825,0.23971722365038559,0.02536643926915958,0.17541198833601776
다사597231,0.08705874435188045,"POLYGON ((127.04524168506944 37.30599338128029, 127.04523625676842 37.306894749064824, 127.04636467043697 37.30689907986539, 127.04637008526979 37.30599771194041, 127.04524168506944 37.30599338128029))",366.5875956,0.12082262210796914,0.008276362921006853,0.08705874435188045
다사592195,0.06605303591741189,"POLYGON ((127.03979736796407 37.27352225971819, 127.03979188112244 37.274423631773935, 127.04091980910042 37.27442801125168, 127.04092528249545 37.27352663905386, 127.03979736796407 37.27352225971819))",3176.681639,0.06362467866323906,0.07171920284381515,0.06605303591741189
다사596185,0.19312829084325328,"POLYGON ((127.04436334480097 37.264525978762144, 127.04435791416377 37.26542735276664, 127.0454857086733 37.2654316878529, 127.04549112586986 37.264530313707766, 127.04436334480097 37.264525978762144))",2676.540656,0.24999999999999997,0.060427636144177704,0.19312829084325328
다사605214,0.4292036190371337,"POLYGON ((127.05435930659242 37.290704432897655, 127.05435399006252 37.29160580414651, 127.05548217676315 37.29161004653682, 127.05548747983492 37.29070867515037, 127.05435930659242 37.290704432897655))",70.29536152,0.6124678663239074,0.0015870420346620695,0.4292036190371337
다사620167,0.1637125537091134,"POLYGON ((127.07152206197738 37.248402237807035, 127.07151695801012 37.249303617577645, 127.07264451629707 37.249307692455446, 127.07264960683419 37.24840631255262, 127.07152206197738 37.248402237807035))",458.9438525,0.2294344473007712,0.010361468661911916,0.1637125537091134
다사616168,0.25549625193637093,"POLYGON ((127.06700672714024 37.24928721070011, 127.06700156922288 37.25018858980019, 127.06812914002819 37.25019270775813, 127.06813428451483 37.24929132852442, 127.06700672714024 37.24928721070011))",1855.249453,0.34704370179948585,0.04188553558910286,0.25549625193637093
다사602156,0.12351778360423055,"POLYGON ((127.05128508107086 37.23841189672456, 127.05127973797947 37.23931327557583, 127.05240714438877 37.239317542188836, 127.05241247405677 37.23841616319911, 127.05128508107086 37.23841189672456))",767.9853825,0.1690231362467866,0.017338627438266398,0.12351778360423055
다사617170,0.1333769569409355,"POLYGON ((127.06812399531255 37.25109408685366, 127.06811885036791 37.25199546581105, 127.06924644826542 37.251999573298555, 127.06925157977817 37.251098194207906, 127.06812399531255 37.25109408685366))",4614.793252,0.14588688946015424,0.1041871143960918,0.1333769569409355
다사600210,0.2377158792707564,"POLYGON ((127.04873997682654 37.28707757674059, 127.04873459396487 37.28797894784928, 127.04986272564742 37.28798324344675, 127.04986809505347 37.28708187219875, 127.04873997682654 37.28707757674059))",691.3390419,0.332904884318766,0.01560820082540066,0.2377158792707564
다사613170,0.15904572384955568,"POLYGON ((127.0636136597462 37.25107755006362, 127.063608461074 37.25197892848441, 127.06473605805185 37.25198307892254, 127.06474124329219 37.251081700367074, 127.0636136597462 37.25107755006362))",566.9645901,0.22172236503856038,0.012800227741878044,0.15904572384955568
다사597164,0.11624075290044723,"POLYGON ((127.04560483131189 37.245601424727056, 127.04559941917687 37.246502801775094, 127.04672693179916 37.246507123173146, 127.04673233050606 37.24560574598488, 127.04560483131189 37.245601424727056))",424.2035747,0.16195372750642673,0.009577145486495128,0.11624075290044723
다사595177,0.2161039132333305,"POLYGON ((127.04327910787347 37.25731063718912, 127.04327366573399 37.2582120121586, 127.04440135249338 37.258216356859776, 127.04440678119701 37.25731498174934, 127.04327910787347 37.25731063718912))",1286.450437,0.29627249357326474,0.029043892440150702,0.2161039132333305
다사589235,0.05275471887795018,"POLYGON ((127.03619234655251 37.309563814459715, 127.03618680952025 37.31046518055481, 127.03731527511715 37.31046959799848, 127.0373207986789 37.30956823176013, 127.03619234655251 37.309563814459715))",17.68151534,0.07519280205655526,0.0003991914612049953,0.05275471887795018
다사602151,0.0010663116484724545,"POLYGON ((127.05131179296066 37.23390500039531, 127.05130645105828 37.23480637993755, 127.05243379035663 37.23481064585831, 127.0524391188386 37.23390926617763, 127.05131179296066 37.23390500039531))",157.4349454,0.0,0.0035543721615748486,0.0010663116484724545
다사599217,0.0033373517811393924,"POLYGON ((127.04757407957256 37.29338286441063, 127.04756868157334 37.29428423441173, 127.0486969072226 37.294288541738524, 127.048702291762 37.293387171597736, 127.04757407957256 37.29338286441063))",492.7413071,0.0,0.011124505937131308,0.0033373517811393924
다사593196,0.01706197419899374,"POLYGON ((127.04091980910042 37.27442801125168, 127.04091433546176 37.27532938331123, 127.0420422771306 37.27533375218449, 127.04204773732208 37.27443237998321, 127.04091980910042 37.27442801125168))",2519.104973,0.0,0.056873247329979136,0.01706197419899374
다사616182,0.18173201805342631,"POLYGON ((127.06693449540006 37.2619065055278, 127.06692933426737 37.26280788269346, 127.06805709316538 37.262812002522374, 127.06806224085898 37.261910625223045, 127.06693449540006 37.2619065055278))",130.4717344,0.2583547557840617,0.0029456300152770755,0.18173201805342631
다사600231,0.07116144638858403,"POLYGON ((127.04862688639301 37.30600634098529, 127.04862149849666 37.30690770919012, 127.04974991288661 37.30691200771427, 127.04975528731472 37.306010639370044, 127.04862688639301 37.30600634098529))",477.0176726,0.09704370179948585,0.010769517096479811,0.07116144638858403
다사602234,0.04384872961657368,"POLYGON ((127.05086760488014 37.30871903203129, 127.05086224320425 37.309620400099696, 127.05199069848057 37.30962467752233, 127.05199604668638 37.30872330931521, 127.05086760488014 37.30871903203129))",31.18212601,0.062339331619537273,0.0007039916096586204,0.04384872961657368
다사619215,0.005364016595997827,"POLYGON ((127.07014862513681 37.29166421909221, 127.07014349679326 37.292565592097475, 127.07127170020341 37.292569684078934, 127.0712768150881 37.291668310940956, 127.07014862513681 37.29166421909221))",260.5989944,0.005141388174807198,0.005883482912109295,0.005364016595997827
다사605207,0.18872674526882668,"POLYGON ((127.05439651567535 37.28439483028477, 127.05439120080194 37.28529620250135, 127.05551929330834 37.28530044392855, 127.05552459472781 37.284399071574384, 127.05439651567535 37.28439483028477))",366.1520092,0.26606683804627246,0.008266528788119858,0.18872674526882668
다사599191,0.12706585206599252,"POLYGON ((127.04771434323976 37.26994719585042, 127.0477089514847 37.270848569446336, 127.04883682737258 37.27085287314197, 127.04884220568339 37.269951499406446, 127.04771434323976 37.26994719585042))",1889.626858,0.1632390745501285,0.04266166626967528,0.12706585206599252
다사595195,0.11292802281839023,"POLYGON ((127.04318111228856 37.27353536548761, 127.04317566578675 37.27443673796852, 127.0443035944939 37.27444108520761, 127.04430902754908 37.27353971258568, 127.04318111228856 37.27353536548761))",2658.358661,0.13560411311053983,0.06001714547004118,0.11292802281839023
다사595161,0.15172124110952462,"POLYGON ((127.04336614916795 37.24288861887717, 127.04336071090299 37.243789996058396, 127.04448818276039 37.24379433850456, 127.04449360759907 37.24289296118241, 127.04336614916795 37.24288861887717))",614.7027749,0.2107969151670951,0.013878001641860198,0.15172124110952462
다사597161,0.29475685292491866,"POLYGON ((127.04562106627161 37.242897292753625, 127.04561565485926 37.243798670216336, 127.04674312719901 37.24380299119372, 127.04674852518505 37.242901613590796, 127.04562106627161 37.242897292753625))",1275.441076,0.4087403598971722,0.02879533665632707,0.29475685292491866
다사595199,0.023574094304958916,"POLYGON ((127.04315932482658 37.277140854581674, 127.04315387735487 37.27804222650952, 127.04428185985452 37.27804657431275, 127.04428729387719 37.277145202243865, 127.04315932482658 37.277140854581674))",1952.899973,0.014781491002570693,0.0440901686771981,0.023574094304958916
다사613157,0.2751956583393797,"POLYGON ((127.0636812214311 37.23935961801985, 127.0636760257663 37.24026099823682, 127.06480344817643 37.24026514692449, 127.06480863041715 37.239363766572886, 127.0636812214311 37.23935961801985))",1376.285355,0.3798200514138817,0.031072074498875252,0.2751956583393797
다사597160,0.1424167199622231,"POLYGON ((127.04562647744311 37.24199591515272, 127.04562106627161 37.242897292753625, 127.04674852518505 37.242901613590796, 127.04675392293083 37.24200023584967, 127.04562647744311 37.24199591515272))",436.520377,0.19922879177377892,0.009855219068592873,0.1424167199622231
다사609164,0.023195740240751363,"POLYGON ((127.05913483737048 37.24565257130333, 127.0591295863735 37.24655395001107, 127.0602571018401 37.24655814258337, 127.06026233940885 37.245656763739575, 127.05913483737048 37.24565257130333))",2361.985137,0.010282776349614395,0.05332598932007097,0.023195740240751363
다사609175,0.022040804306270173,"POLYGON ((127.05907706354621 37.2555677294882, 127.05907180997751 37.256469106675866, 127.06019947319423 37.25647330074486, 127.06020471332812 37.255571923421115, 127.05907706354621 37.2555677294882))",331.6772181,0.028277634961439587,0.007488199444208208,0.022040804306270173
다사609154,0.010549188934458328,"POLYGON ((127.05918733448704 37.236638776626194, 127.05918208582685 37.23754015671569, 127.06030946703792 37.23754434792769, 127.06031470227585 37.236642967702196, 127.05918733448704 37.236638776626194))",1557.528689,0.0,0.03516396311486109,0.010549188934458328
다사620186,0.04580574837535977,"POLYGON ((127.07142504773877 37.26552842982367, 127.07141993945298 37.26642980696919, 127.07254775302646 37.2664338843598, 127.07255284787074 37.265532507081986, 127.07142504773877 37.26552842982367))",54.44097643,0.06491002570694086,0.0012291012683372422,0.04580574837535977
다사628183,0.260552773686913,"POLYGON ((127.08046245603569 37.26285661167727, 127.08045745595011 37.26375799028575, 127.08158523099823 37.26376198134157, 127.08159021764402 37.262860602603624, 127.08046245603569 37.26285661167727))",1140.554508,0.3611825192802056,0.025750033969230174,0.260552773686913
다사607177,0.013895201993249,"POLYGON ((127.05681120357285 37.257362063096096, 127.05680592266441 37.258263439734144, 127.05793361228422 37.258267655555386, 127.05793887975666 37.25736627878056, 127.05681120357285 37.257362063096096))",1055.233735,0.009640102827763496,0.023823766712715175,0.013895201993249
다사618188,0.04019317579956902,"POLYGON ((127.0691591775914 37.26732299669997, 127.06915404196538 37.268224373303525, 127.07028188196827 37.2682284724466, 127.0702870041516 37.26732709571005, 127.0691591775914 37.26732299669997))",288.5121099,0.05462724935732648,0.006513670831468293,0.04019317579956902
다사612172,0.06070433941645282,"POLYGON ((127.06247565199149 37.25287614545625, 127.06247043942338 37.25377752346565, 127.06359806303534 37.25378168491145, 127.06360326217037 37.25288030676703, 127.06247565199149 37.25287614545625))",593.6094536,0.08097686375321336,0.01340178263067824,0.06070433941645282
다사597192,0.1482881285589664,"POLYGON ((127.04545320042956 37.2708399298205, 127.04544778154475 37.271741302997874, 127.04657567039686 37.27174562832353, 127.04658107583681 37.27084425500584, 127.04545320042956 37.2708399298205))",1569.085,0.1966580976863753,0.03542486726167894,0.1482881285589664
다사591175,0.2706968979058347,"POLYGON ((127.03877940803949 37.25549040233325, 127.03877391264594 37.25639177701191, 127.03990157156169 37.256396164388136, 127.03990705352062 37.25549478956714, 127.03877940803949 37.25549040233325))",1044.173579,0.3766066838046272,0.023574064141985443,0.2706968979058347
다사624170,0.028124437792770834,"POLYGON ((127.0760170913476 37.25112261284938, 127.07601204042658 37.25202399273237, 127.07713963991053 37.252028025056056, 127.07714467739953 37.25112664504222, 127.0760170913476 37.25112261284938))",4152.415792,0.0,0.09374812597590278,0.028124437792770834
다사626170,0.036801452582292164,"POLYGON ((127.07827226367571 37.25113066649771, 127.0782672396187 37.25203204664203, 127.07939483955052 37.25203605749028, 127.07939985017552 37.251134677215816, 127.07827226367571 37.25113066649771))",1182.584235,0.04113110539845758,0.026698929344572877,0.036801452582292164
다사595198,0.03140908213868923,"POLYGON ((127.04316477205579 37.276239482515564, 127.04315932482658 37.277140854581674, 127.04428729387719 37.277145202243865, 127.04429272765798 37.276243830036705, 127.04316477205579 37.276239482515564))",3242.534071,0.013496143958868894,0.07320593789160335,0.03140908213868923
다사601208,0.06772528813836844,"POLYGON ((127.04987883314847 37.28527912928792, 127.04987346422047 37.28618050081246, 127.05100156923133 37.28618478538049, 127.05100692470485 37.28528341371696, 127.04987883314847 37.28527912928792))",1962.318244,0.07776349614395886,0.044302802791990815,0.06772528813836844
다사614159,0.2470275724637939,"POLYGON ((127.06479826570504 37.241166527137935, 127.06479308300297 37.242067907213226, 127.06592053249382 37.24207204543636, 127.06592570177057 37.24117066522677, 127.06479826570504 37.241166527137935))",604.8963388,0.34704370179948585,0.013656604013846012,0.2470275724637939
다사593164,0.040316205447064955,"POLYGON ((127.04109483695018 37.24558403234497, 127.04108937110281 37.24648540882863, 127.04221688275788 37.24648977316836, 127.04222233517714 37.245588396543106, 127.04109483695018 37.24558403234497))",306.6767486,0.05462724935732648,0.0069237696564547375,0.040316205447064955
다사620214,0.28914696352807484,"POLYGON ((127.07128192974504 37.29076693766475, 127.0712768150881 37.291668310940956, 127.07240500526706 37.29167239203667, 127.07241010646572 37.290771018628114, 127.07128192974504 37.29076693766475))",48.64629211,0.4125964010282776,0.001098276027601825,0.28914696352807484
다사604207,0.4004951448911572,"POLYGON ((127.0532684368595 37.28439057824503, 127.05326310853216 37.28529195032369, 127.05439120080194 37.28529620250135, 127.05439651567535 37.28439483028477, 127.0532684368595 37.28439057824503))",1411.014153,0.5584832904884318,0.031856138497516284,0.4004951448911572
다사627171,0.09247698411790756,"POLYGON ((127.07939483955052 37.25203605749028, 127.07938982870246 37.25293743762661, 127.08051744228993 37.25294143786692, 127.08052243970539 37.2520400576008, 127.07939483955052 37.25203605749028))",768.0343442,0.12467866323907455,0.017339732835184602,0.09247698411790756
다사605215,0.354196042605142,"POLYGON ((127.05435399006252 37.29160580414651, 127.05434867329598 37.292507175257086, 127.0554768734553 37.29251141778499, 127.05548217676315 37.29161004653682, 127.05435399006252 37.29160580414651))",88.15417328,0.5051413881748071,0.001990236275923257,0.354196042605142
다사610170,0.23052292701417226,"POLYGON ((127.06023091049907 37.25106503472955, 127.06022567153131 37.251966412744245, 127.06135326781313 37.25197059539525, 127.06135849334905 37.251069217244854, 127.06023091049907 37.25106503472955))",2419.02205,0.30591259640102825,0.05461369844484172,0.23052292701417226
다사606191,0.2014695111655748,"POLYGON ((127.0556093853517 37.269977095107535, 127.05560408770683 37.27087846967344, 127.05673196525811 37.27088269815489, 127.05673724945862 37.26998132345181, 127.0556093853517 37.269977095107535))",1782.603033,0.2705655526992288,0.04024541425371556,0.2014695111655748
다사593220,0.0008969015698893464,"POLYGON ((127.04078837449724 37.29606090251502, 127.04078289500742 37.2969622712557, 127.04191115958879 37.29696664353133, 127.04191662561702 37.29606527464885, 127.04078837449724 37.29606090251502))",132.4224957,0.0,0.002989671899631155,0.0008969015698893464
다사595168,0.007597226559470791,"POLYGON ((127.04332807622932 37.24919825624297, 127.0433226362696 37.25009963245659, 127.04445020212779 37.25010397588921, 127.044455628657 37.24920259953466, 127.04332807622932 37.24919825624297))",324.63593,0.007712082262210797,0.0073292299197441155,0.007597226559470791
다사621168,0.05876836328092511,"POLYGON ((127.07264451629707 37.249307692455446, 127.0726394255334 37.25020907222014, 127.0737669974777 37.25021313649317, 127.07377207481063 37.24931175659661, 127.07264451629707 37.249307692455446))",307.7734153,0.08097686375321336,0.006948528845585858,0.05876836328092511
다사607203,0.34850414997276263,"POLYGON ((127.05667382352462 37.2807978107659, 127.05666853650058 37.28169918381025, 127.0577965756662 37.281703403188956, 127.05780184923864 37.28080203000775, 127.05667382352462 37.2807978107659))",376.9351478,0.4942159383033419,0.008509977201411225,0.34850414997276263
다사593195,0.08546999028628646,"POLYGON ((127.04092528249545 37.27352663905386, 127.04091980910042 37.27442801125168, 127.04204773732208 37.27443237998321, 127.04205319727048 37.27353100764366, 127.04092528249545 37.27352663905386))",2390.331066,0.09897172236503855,0.05396594876919831,0.08546999028628646
다사618214,0.00867585912828612,"POLYGON ((127.06902557698731 37.29075874348004, 127.06902043541382 37.29166011649046, 127.07014862513681 37.29166421909221, 127.07015375325204 37.29076284594873, 127.06902557698731 37.29075874348004))",85.36397021,0.011568123393316195,0.0019272425098826166,0.00867585912828612
다사606206,0.3504648283459195,"POLYGON ((127.0555298959113 37.28349769908197, 127.05552459472781 37.284399071574384, 127.05665267401628 37.28440330211385, 127.05665796174642 37.283501929484224, 127.0555298959113 37.28349769908197))",1197.78636,0.4890745501285347,0.027042144186484218,0.3504648283459195
다사594181,0.29743338825547494,"POLYGON ((127.04212961103367 37.26091178037251, 127.04212415448686 37.2618131546477, 127.04325189475338 37.261817510654105, 127.04325733786195 37.2609161362376, 127.04212961103367 37.26091178037251))",1936.300547,0.4061696658097686,0.043715407295456477,0.29743338825547494
다사609160,0.1539715836084285,"POLYGON ((127.05915583902124 37.24204705509059, 127.0591505889591 37.24294843435104, 127.06027805071632 37.24295262637918, 127.06028328735259 37.24205124698269, 127.05915583902124 37.24204705509059))",1544.742277,0.205012853470437,0.03487528726374204,0.1539715836084285
다사625170,0.2539509142603035,"POLYGON ((127.07714467739953 37.25112664504222, 127.07713963991053 37.252028025056056, 127.0782672396187 37.25203204664203, 127.07827226367571 37.25113066649771, 127.07714467739953 37.25112664504222))",2889.08806,0.3348329048843187,0.06522626947093467,0.2539509142603035
다사594188,0.37762350743906453,"POLYGON ((127.04209141010475 37.26722139739544, 127.04208595185742 37.268122770702824, 127.04321378620836 37.268127127698605, 127.04321923101324 37.26722575424987, 127.04209141010475 37.26722139739544))",1687.300109,0.5231362467866324,0.03809378229473955,0.37762350743906453
다사601229,0.13514178352917974,"POLYGON ((127.04976603545316 37.304207902266754, 127.04976066150357 37.30510927088754, 127.05088904919685 37.30511355837477, 127.0508944096794 37.30421218961494, 127.04976603545316 37.304207902266754))",26.6267732,0.1928020565552699,0.0006011464683027562,0.13514178352917974
다사595192,0.07565928231839991,"POLYGON ((127.04319745033929 37.270831247215284, 127.04319200456482 37.27173262011099, 127.04431989293387 37.271736966927016, 127.04432532526353 37.270835593890304, 127.04319745033929 37.270831247215284))",808.9929508,0.10025706940874035,0.018264445774272244,0.07565928231839991
다사605162,0.14576830882971015,"POLYGON ((127.05463544027164 37.24383293747196, 127.05463013603402 37.24473431590842, 127.05575762370628 37.24473855114787, 127.05576291451689 37.24383717257398, 127.05463544027164 37.24383293747196))",1462.731737,0.1940874035989717,0.03302375436809993,0.14576830882971015
다사600189,0.08411923511673136,"POLYGON ((127.04885296158676 37.26814875152065, 127.04884758375476 37.269050125532665, 127.04997543299409 37.26905441820491, 127.04998079738299 37.26815304405363, 127.04885296158676 37.26814875152065))",1792.373607,0.10282776349614395,0.04046600223143532,0.08411923511673136
다사598211,0.1698409268860381,"POLYGON ((127.04647833131922 37.287970324399865, 127.0464729213054 37.28887169509057, 127.04760106596434 37.28887601233105, 127.04760646252193 37.28797464150031, 127.04647833131922 37.287970324399865))",566.7118036,0.237146529562982,0.012794520639835744,0.1698409268860381
다사614160,0.1958779295380042,"POLYGON ((127.06479308300297 37.242067907213226, 127.06478790007021 37.24296928715035, 127.06591536298696 37.24297342550777, 127.06592053249382 37.24207204543636, 127.06479308300297 37.242067907213226))",359.2482787,0.27634961439588684,0.00811066486961136,0.1958779295380042
다사606158,0.3128725406107963,"POLYGON ((127.05578407540445 37.24023165689652, 127.05577878553576 37.241133036023164, 127.05690621973906 37.24113725997951, 127.05691149618313 37.2402358807158, 127.05578407540445 37.24023165689652))",1226.859809,0.43508997429305907,0.027698528685516578,0.3128725406107963
다사624172,0.048229491199615296,"POLYGON ((127.07600698928071 37.25292537247722, 127.07600193791002 37.253826752083924, 127.07712956425975 37.253830784669304, 127.07713460219725 37.25292940493175, 127.07600698928071 37.25292537247722))",4264.71123,0.027634961439588688,0.09628339397301072,0.048229491199615296
다사614209,0.14332542013661334,"POLYGON ((127.06453884778641 37.28623536163207, 127.06453365353627 37.287136734797855, 127.06566177505499 37.28714087973933, 127.0656669558499 37.286239506439095, 127.06453884778641 37.28623536163207))",172.1588505,0.2030848329048843,0.0038867903439811923,0.14332542013661334
다사617202,0.14108497578370566,"POLYGON ((127.06795924343584 37.27993814495415, 127.06795409115718 37.28083951948967, 127.06908211919183 37.28084363124367, 127.06908725801944 37.27994225657476, 127.06795924343584 37.27993814495415))",107.0537978,0.2005141388174807,0.002416928704897196,0.14108497578370566
다사613185,0.2344233632772801,"POLYGON ((127.06353565535984 37.26459821186629, 127.06353045321532 37.2654995882143, 127.06465825174303 37.26550374067285, 127.0646634404467 37.26460236419013, 127.06353565535984 37.26459821186629))",803.006518,0.32712082262210795,0.01812929147268185,0.2344233632772801
다사609167,0.14481686021189036,"POLYGON ((127.05911908367833 37.24835670701199, 127.05911383198007 37.249258085305186, 127.060241387735 37.24926227828563, 127.0602466260032 37.248360899856394, 127.05911908367833 37.24835670701199))",2451.412732,0.1831619537275064,0.055344975342119594,0.14481686021189036
다사602197,0.05531896017708079,"POLYGON ((127.05106581918145 37.27536831629364, 127.05106046632974 37.276269689477914, 127.05218842361255 37.27627396177043, 127.05219376301635 37.27537258844757, 127.05106581918145 37.27536831629364))",7436.903743,0.007069408740359897,0.16790124686276287,0.05531896017708079
다사598188,0.1559063718835171,"POLYGON ((127.04660269519059 37.26723876035254, 127.04659729071304 37.26814013422324, 127.0477251260299 37.268144448243845, 127.04773051706498 37.2672430742332, 127.04660269519059 37.26723876035254))",966.9298908,0.21336760925449869,0.021830151351226804,0.1559063718835171
다사596221,0.07731737743566562,"POLYGON ((127.04416768948094 37.296975355817764, 127.04416225013377 37.2978767248445, 127.04529052890557 37.29788106499606, 127.04529595479056 37.29697969582857, 127.04416768948094 37.296975355817764))",256.7493722,0.10796915167095116,0.0057965708866660505,0.07731737743566562
다사598164,0.2670192217110198,"POLYGON ((127.04673233050606 37.24560574598488, 127.04672693179916 37.246507123173146, 127.04785444466175 37.24651143383575, 127.04785982994055 37.24561005650762, 127.04673233050606 37.24560574598488))",833.2902942,0.37339331619537275,0.01881300124752986,0.2670192217110198
다사601207,0.3863645422179765,"POLYGON ((127.04988420183744 37.284377757625116, 127.04987883314847 37.28527912928792, 127.05100692470485 37.28528341371696, 127.05101227993995 37.284382041915194, 127.04988420183744 37.284377757625116))",1184.497869,0.5404884318766067,0.02674213301450627,0.3863645422179765
