grid,망포1동 행정복지센터,매탄3동 행정복지센터,매탄2동 행정복지센터,광교1동 행정복지센터,영통종합사회복지관,영통2동 행정복지센터,영통1동 행정복지센터,영통3동행정복지센터,광교2동 행정복지센터,광교종합사회복지관,망포2동 주민센터(행정복지센터),영통청소년문화의집(영통청소년청년센터),영통한국문화센터,영통2동문화센터,광교홍재도서관,수원시립영통도서관,수원체육문화센터,광교복합체육센터,영통체육문화센터,영통지구대,수원남부경찰서,영통2치안센터,영통공영주차장,영통우체국앞 노상공영주차장,영통동 동수원세무서앞 노상공영주차장,망포역 공영주차장,영통구보건소,경기남부근로자건강센터,수원여성인력개발센터(영통여성새로일하기센터),수원영통동우체국,수원황곡우체국,geometry
다사589216,6472.412051,4097.39265,2697.640977,981.5752452,5908.08622,5378.116203,4874.793009,5824.055838,2948.593321,1117.066077,6147.423442,5319.662301,5743.894145,5374.22106,1455.43538,5039.326712,4838.658739,3189.050022,5328.418884,5575.222836,2765.240965,5292.310541,5483.609821,5579.01584,5676.836797,5582.959446,4933.111233,5683.01758,5532.22953,5449.051945,4833.418814,"POLYGON ((127.03629750334426 37.29243783237111, 127.03629197099347 37.29333920109431, 127.03742018075295 37.29334361581682, 127.03742569964461 37.292442246950436, 127.03629750334426 37.29243783237111))"
다사592215,6285.679359,3969.321325,2513.247092,665.2375976,5650.061567,5194.517437,4577.041205,5576.387864,2646.95296,987.8118694,5993.775774,5076.813713,5485.869533,5192.39172,1372.316081,4779.139935,4585.171818,2873.49453,5028.979096,5306.781566,2524.500958,5049.6147,5227.717651,5315.036299,5424.95898,5397.547617,4680.542575,5488.387163,5273.003612,5262.029163,4534.448203,"POLYGON ((127.03968758471059 37.29154967455956, 127.03968209298174 37.29245104384957, 127.04081029001733 37.292455426169404, 127.04081576828762 37.291554056737255, 127.03968758471059 37.29154967455956))"
다사604236,8146.610546,6139.832051,4572.431065,2373.812294,7022.420573,7105.954526,5504.871637,7048.925054,2546.49253,1437.300783,8018.955927,6617.547664,6867.467612,7112.64676,1049.983573,6185.185737,6067.492046,3522.49081,5879.264487,6590.864677,4312.205237,6593.173819,6645.133701,6646.663513,6868.069924,7292.746732,6164.169338,7331.600553,6655.4944,7153.759933,5442.948401,"POLYGON ((127.05311381902175 37.31053031239227, 127.053108483811 37.31143168046119, 127.05423696650492 37.31143593664008, 127.05424228824435 37.31053456843314, 127.05311381902175 37.31053031239227))"
다사604172,1821.997012,1024.563009,1954.12829,4136.508835,2087.401162,728.5247678,2764.252857,1812.124322,4543.092985,5156.765731,1629.628911,1383.977346,1975.263606,727.0201617,5549.536737,1653.524262,1425.411623,3506.359748,3027.520949,2125.790994,2090.338827,1365.445154,1764.030149,2013.897068,1795.637888,932.5481763,1430.716461,1047.736737,1870.634131,799.1727349,2800.75963,"POLYGON ((127.05345477896331 37.252842468403365, 127.05344945893117 37.25374384532003, 127.0545770806701 37.25374809267226, 127.0545823872693 37.25284671561778, 127.05345477896331 37.252842468403365))"
다사607173,1846.056475,1289.276264,1972.854746,4090.418663,1811.142328,807.0726143,2456.699093,1552.658981,4360.033019,5104.322293,1793.624975,1095.279145,1690.079716,819.7685472,5489.511861,1337.891413,1109.193807,3299.304809,2712.671082,1820.561615,2010.221922,1074.728267,1467.622356,1712.941433,1517.136682,984.3415426,1114.743223,1034.061475,1572.746417,845.6542367,2494.911044,"POLYGON ((127.05683232485607 37.25375655516185, 127.05682704488784 37.254657932352714, 127.05795468076724 37.25466214762685, 127.05795994730188 37.25376077029922, 127.05683232485607 37.25375655516185))"
다사601155,894.2488891,2146.021515,3578.140594,5804.21847,2743.198413,1117.730304,4112.342796,2426.133092,6256.071325,6825.840122,111.5603672,2343.539894,2731.670588,1095.422397,7225.914001,2850.94785,2732.724691,5196.683737,4237.144729,3053.453201,3804.180189,2345.76847,2671.770779,2911.525104,2547.661662,1010.885281,2682.145159,1136.979743,2766.965904,1121.594434,4165.18248,"POLYGON ((127.05016304459913 37.23750624066702, 127.05015768832278 37.23840761951767, 127.05128508107086 37.23841189672456, 127.05129042392443 37.237510517735096, 127.05016304459913 37.23750624066702))"
다사633185,3802.876025,3985.562286,3524.892695,4455.663484,1814.673588,3362.19696,552.0629682,2065.566404,3339.607818,5207.519052,4277.705375,2045.196981,1748.034607,3395.302171,5463.586095,1569.219992,1760.974484,2384.123134,153.5264857,1381.132658,2989.99086,2044.31275,1730.718915,1519.398838,1897.351296,3399.919431,1774.773941,3251.206127,1647.402029,3318.92499,572.0089097,"POLYGON ((127.08609140029853 37.26467921725635, 127.08608646697289 37.26558059623247, 127.08721427000646 37.26558453383236, 127.08721918989106 37.264683154728495, 127.08609140029853 37.26467921725635))"
다사619174,2125.653931,2471.277512,2664.228791,4411.978643,760.0473996,1582.596802,1504.327368,675.4517302,4106.946742,5363.217502,2507.144413,294.0677452,600.1488806,1616.19338,5708.681647,246.8106896,326.73214,2992.714564,1628.373576,620.2456354,2402.685891,282.868344,333.4159716,528.9714492,513.9211351,1620.692582,230.5122522,1483.257112,413.6062296,1537.79942,1561.317551,"POLYGON ((127.07035869078197 37.25470780689019, 127.0703535717898 37.25560918556113, 127.0714812238773 37.25561327210365, 127.07148632943515 37.25471189330012, 127.07035869078197 37.25470780689019))"
다사619212,5795.392896,4415.937799,2979.606482,2070.135171,4347.944124,4878.965367,2711.547464,4431.92807,309.8933454,2415.606532,5875.62123,4072.384637,4204.7244,4895.872749,2567.352957,3575.746705,3520.31197,810.7209872,3060.455838,3889.394787,2419.292987,4051.78026,4014.457316,3966.874723,4241.548639,5032.101433,3610.000909,5009.729352,4003.439928,4899.509041,2646.517768,"POLYGON ((127.07016400879769 37.28896009924714, 127.07015888113901 37.289861472667035, 127.07128704417433 37.28986556425035, 127.07129215837595 37.28896419069774, 127.07016400879769 37.28896009924714))"
다사624212,5894.390305,4713.704145,3347.779863,2569.893948,4311.714064,5035.496457,2595.792482,4430.634009,632.7135811,2868.622905,6041.95441,4117.387998,4178.875713,5055.396161,2985.339779,3597.121432,3578.129959,978.6504918,2888.735969,3841.652609,2754.451506,4099.163862,4012.793662,3933.689944,4238.000775,5174.668315,3661.617303,5131.350673,3988.431852,5046.638716,2527.726248,"POLYGON ((127.07580475895966 37.28898044898035, 127.07579969858644 37.289881823060306, 127.07692786275415 37.289885860881924, 127.07693290967026 37.288984486671005, 127.07580475895966 37.28898044898035))"
다사596207,5406.67186,3166.513648,1649.690373,639.9919459,4767.602886,4319.322185,3781.862646,4686.572277,2386.764941,1622.994735,5146.130582,4184.710164,4603.403246,4318.648809,2032.077789,3898.719113,3698.888606,2271.708469,4239.793264,4436.109267,1630.826792,4157.447979,4343.394334,4438.699134,4537.656924,4520.597376,3793.608755,4604.860522,4391.645191,4384.053495,3744.901961,"POLYGON ((127.04424381492184 37.284356174923374, 127.0442383789636 37.28525754588609, 127.04536646931899 37.28526188406731, 127.0453718918234 37.284360512963886, 127.04424381492184 37.284356174923374))"
다사631188,3934.870374,3878.666623,3289.823722,4112.946231,2013.649467,3399.196789,376.4260651,2230.515777,2982.719377,4851.79475,4350.227912,2127.733136,1923.284118,3430.538552,5104.832267,1610.936326,1759.596968,2024.360607,389.4924525,1551.916753,2728.028101,2122.231259,1858.397735,1680.196527,2049.592478,3458.109333,1792.687052,3327.771324,1789.726134,3365.671982,350.6256202,"POLYGON ((127.0838209404873 37.26737544582847, 127.0838159796171 37.268276824133636, 127.08494382253754 37.26828078360486, 127.0849487699649 37.26737940517124, 127.0838209404873 37.26737544582847))"
다사589186,3760.315566,1188.006344,1033.6383,2853.785854,3953.887089,2702.773939,3865.480553,3737.561501,4138.931391,3813.913576,3270.281819,3235.827098,3809.906565,2686.53587,4223.638246,3247.321036,2984.902147,3452.283769,4276.359497,3826.293202,1667.239448,3210.509644,3554.020863,3757.587489,3664.445124,2906.615846,3047.196058,3068.589965,3644.678596,2793.576456,3866.946923,"POLYGON ((127.03646335939939 37.26539670636637, 127.03645783443197 37.26629807923833, 127.03758564067792 37.26630248966674, 127.03759115220413 37.265401116651674, 127.03646335939939 37.26539670636637))"
다사601178,2488.825939,715.9533985,1296.589033,3507.38337,2533.463184,1393.531562,2791.509719,2302.004716,4097.351576,4529.326045,2214.507254,1810.634435,2396.99225,1388.359851,4927.383307,1905.410985,1644.578825,3127.79586,3133.414588,2459.157953,1523.473515,1786.460659,2150.83563,2373.346653,2240.653179,1599.771067,1688.27775,1718.232541,2248.134724,1468.597186,2813.053228,"POLYGON ((127.05003978990321 37.25823791926621, 127.05003442814039 37.25913929493803, 127.05116212977727 37.25914357533824, 127.05116747810357 37.25824219952755, 127.05003978990321 37.25823791926621))"
다사616208,5358.317098,3916.469607,2484.370077,1836.075673,4005.353093,4417.037913,2462.622046,4063.060285,746.9724686,2385.701005,5407.436309,3675.011015,3855.614829,4432.615879,2610.456044,3199.005922,3119.654415,479.2763223,2855.112753,3560.355544,1919.187483,3653.034432,3649.42719,3625.681787,3875.818544,4575.927585,3212.451202,4563.580318,3648.224146,4441.663907,2402.358222,"POLYGON ((127.06680023125368 37.28534226692269, 127.06679506414403 37.28624364049523, 127.06792317266819 37.28624776380047, 127.06792832632318 37.285346390094176, 127.06680023125368 37.28534226692269))"
다사615204,4949.707264,3530.511869,2144.322008,1893.30349,3640.844183,4004.630613,2175.071978,3683.815604,1158.348638,2589.531292,4995.08541,3282.480088,3487.878394,4020.165939,2857.655143,2818.29627,2726.941741,349.9874611,2593.928227,3205.836265,1551.562074,3259.914047,3273.466318,3263.483405,3498.760313,4163.939678,2820.968988,4153.148707,3277.76205,4029.524793,2119.642593,"POLYGON ((127.06569285636529 37.28173263786473, 127.06568767672339 37.282634011856025, 127.06681573120258 37.282638145375806, 127.06682089739223 37.28173677125043, 127.06569285636529 37.28173263786473))"
다사600181,2804.881538,797.4704199,982.5753747,3201.442821,2745.496035,1709.620732,2815.475009,2534.93293,3874.675504,4223.215853,2519.233268,2029.001292,2601.142991,1704.661613,4623.004278,2052.860939,1789.467168,2945.76345,3187.855285,2625.80928,1261.028466,2003.410838,2345.633174,2552.477985,2456.76912,1915.641554,1846.502679,2030.525886,2437.134616,1783.88764,2829.558559,"POLYGON ((127.04889597562565 37.26093775444799, 127.04889059970844 37.26183912956588, 127.05001834141977 37.261843421124134, 127.05002370389869 37.260942045867, 127.04889597562565 37.26093775444799))"
다사617176,2237.178527,2268.101356,2383.175325,4142.294119,1042.738468,1557.061927,1481.946654,943.482214,3909.240992,5100.914871,2529.5428,476.3569631,882.0284126,1587.682832,5450.863823,298.1383488,93.64313316,2796.230867,1683.212706,853.1313336,2122.041987,452.6841928,615.1584838,785.9578585,792.8985761,1630.534241,75.26445367,1526.888178,687.863977,1529.053803,1530.838207,"POLYGON ((127.06809312220912 37.256502358525424, 127.06808797589018 37.257403736653785, 127.06921565439175 37.25740784494103, 127.0692207872752 37.25650646667937, 127.06809312220912 37.256502358525424))"
다사596242,8835.84489,6665.54358,5140.784262,2914.570969,7853.464757,7767.974206,6407.573226,7855.051105,3509.493023,1892.659713,8634.655892,7400.943015,7694.823476,7771.025753,1500.290821,6999.088619,6860.355004,4425.337017,6799.069724,7438.05446,4979.973477,7375.520669,7461.436487,7483.641862,7680.121418,7962.801101,6957.914065,8022.539462,7480.506208,7824.230421,6347.98844,"POLYGON ((127.04405341232258 37.3159040763359, 127.04404796788778 37.31680544245821, 127.04517652950452 37.316809785566505, 127.0451819604645 37.31590841930337, 127.04405341232258 37.3159040763359))"
다사619178,2493.426061,2481.127989,2434.017202,4062.833163,1070.412754,1840.012746,1199.03933,1055.815986,3706.832266,4998.94902,2810.172063,679.7431297,906.7779619,1870.614714,5337.733978,198.3787931,197.3843568,2592.626837,1413.286507,758.6340235,2102.448738,662.3059672,659.4173115,738.7471476,876.9461103,1911.699617,241.4609875,1802.57005,692.1926955,1811.552194,1247.933925,"POLYGON ((127.070338213446 37.25831332074495, 127.0703330935423 37.25921469886324, 127.07146079937309 37.259218785936156, 127.07146590584009 37.258317407685276, 127.070338213446 37.25831332074495))"
다사600153,1009.871704,2310.477867,3771.604635,6000.469046,2933.397988,1341.422177,4329.88189,2619.189447,6476.245691,7021.510731,333.6711579,2555.713513,2928.365599,1319.049972,7422.900091,3067.411471,2953.064437,5418.830577,4448.125079,3256.221509,4012.764019,2558.722597,2877.532065,3114.071145,2746.840132,1232.022049,2901.248756,1349.977571,2971.035477,1344.561716,4383.246957,"POLYGON ((127.04904640419342 37.23569919502932, 127.04904103497232 37.23660057401723, 127.05016840063706 37.23660486167815, 127.05017375643659 37.23570348255109, 127.04904640419342 37.23569919502932))"
다사595238,8458.039436,6263.664299,4746.780154,2527.129393,7521.17227,7385.560394,6115.689144,7512.795621,3283.07379,1508.143872,8242.938307,7051.323251,7361.254591,7387.877141,1131.732407,6661.428368,6515.110938,4141.813931,6517.850198,7113.658609,4604.610179,7025.590133,7123.800156,7154.570674,7340.42579,7581.801782,6612.777296,7646.028651,7146.354926,7443.487751,6057.783849,"POLYGON ((127.04294669363173 37.312294257298404, 127.04294123669399 37.31319562383282, 127.04406974417275 37.31319997713905, 127.04407518763809 37.31229861046347, 127.04294669363173 37.312294257298404))"
다사613201,4633.75012,3170.101901,1804.317404,1893.479133,3415.285259,3669.405984,2074.770028,3433.688374,1507.936306,2699.64986,4653.870658,3009.083439,3257.981236,3683.806394,3003.341337,2570.34096,2455.993609,622.3177142,2517.2962,2998.48687,1198.836288,2985.396264,3031.037743,3043.8064,3253.257269,3833.326185,2552.032901,3831.110544,3044.613343,3697.711189,2026.830104,"POLYGON ((127.06345239325209 37.2790202168503, 127.06344718740105 37.27992159098703, 127.06457520106363 37.27992574560149, 127.06458039346425 37.27902437132998, 127.06345239325209 37.2790202168503))"
다사607174,1944.885114,1274.516025,1883.799161,3992.712368,1836.362169,906.4140328,2403.956336,1589.131719,4263.595797,5006.037996,1889.411407,1115.119654,1709.341397,918.5650168,5390.759969,1317.013633,1078.575181,3205.73206,2673.011579,1819.920758,1911.23056,1093.005601,1478.104644,1717.735198,1542.042561,1084.3789,1092.660127,1132.054097,1581.299516,945.6829675,2440.174131,"POLYGON ((127.05682704488784 37.254657932352714, 127.05682176468456 37.25555930940538, 127.05794941399816 37.25556352481628, 127.05795468076724 37.25466214762685, 127.05682704488784 37.254657932352714))"
다사632187,3906.397223,3942.782766,3398.86039,4253.213,1954.477868,3408.025879,441.7343536,2185.921829,3115.935452,4993.226783,4346.043307,2115.902613,1873.536608,3440.099285,5245.750087,1612.806839,1779.097967,2164.894504,284.4593139,1502.297132,2845.535503,2112.209013,1827.575091,1635.27252,2009.616418,3458.690151,1804.848494,3320.90501,1752.738332,3370.634183,435.9781525,"POLYGON ((127.08495371717203 37.26647802659948, 127.0849487699649 37.26737940517124, 127.08607659966273 37.26738335377032, 127.08608153342763 37.26648197507048, 127.08495371717203 37.26647802659948))"
다사594156,1598.900679,1940.094546,3492.923738,5714.455084,3325.455982,1499.718435,4529.610486,3003.175677,6393.984877,6726.759082,769.6360502,2832.372817,3291.380227,1466.816755,7133.88481,3295.46972,3135.044571,5383.160325,4708.748781,3583.332279,3828.608998,2829.105124,3192.213479,3444.236663,3100.191046,1481.194575,3101.931608,1667.504352,3294.433146,1546.20201,4576.178853,"POLYGON ((127.04226594579548 37.23837737856471, 127.04226049531742 37.239278756295796, 127.04338789980729 37.23928310877007, 127.04339333686205 37.23838173089773, 127.04226594579548 37.23837737856471))"
다사608172,1733.355416,1408.394481,2107.445911,4210.092542,1692.719408,728.9234485,2430.774756,1426.066697,4431.950868,5221.720744,1732.212905,984.5274674,1577.133436,746.7063612,5604.746383,1271.159282,1057.913618,3360.655657,2666.019558,1727.066449,2125.038388,965.6420607,1363.879239,1614.028189,1399.748268,890.3973192,1051.79178,918.418812,1470.498562,753.9361197,2472.161515,"POLYGON ((127.05796521360209 37.25285939283341, 127.05795994730188 37.25376077029922, 127.0590875699821 37.2537649746983, 127.05909282284932 37.25286359709605, 127.05796521360209 37.25285939283341))"
다사630214,6254.883733,5258.063883,3944.352855,3170.046381,4543.136105,5459.000453,2780.270474,4699.750099,1159.272187,3369.857327,6467.707814,4441.237578,4424.435507,5481.530842,3433.687628,3905.652663,3924.698383,1530.577457,2988.881225,4068.46757,3336.639833,4425.784237,4288.35159,4175.393418,4507.621177,5583.814381,4000.258195,5520.602131,4249.62672,5461.199152,2711.690429,"POLYGON ((127.08256370709897 37.29080726342695, 127.08255872702529 37.29170863801114, 127.08368691944827 37.29171261157629, 127.08369188606358 37.29081123686323, 127.08256370709897 37.29080726342695))"
다사615198,4353.063178,3064.156113,1832.032194,2240.696883,3066.151464,3422.459056,1722.382164,3095.227831,1740.426931,3060.277625,4419.462647,2684.961931,2910.309274,3439.297569,3363.088837,2229.987097,2129.696799,687.1220687,2169.677205,2643.6452,1197.484176,2662.103484,2688.455044,2692.419847,2912.327372,3576.895024,2224.370011,3559.851642,2698.025034,3443.753682,1676.648068,"POLYGON ((127.06572392937494 37.276324391014555, 127.06571875111634 37.27722576583509, 127.06684672489109 37.27722989855045, 127.06685188970104 37.27632852359585, 127.06572392937494 37.276324391014555))"
다사609209,5424.717029,3668.309195,2128.081844,1138.615817,4305.296509,4412.397809,2937.640657,4312.841779,1123.306085,1818.790234,5364.64816,3872.346404,4146.821743,4422.542332,2110.023084,3453.268619,3324.480671,1077.880233,3365.977665,3892.56129,1681.949887,3847.735817,3915.276801,3935.805286,4135.429637,4590.245829,3421.567929,4612.299737,3932.675315,4452.004151,2884.997522,"POLYGON ((127.05889831094927 37.28621447633375, 127.05889304942318 37.28711584882209, 127.06002116977973 37.28712004751967, 127.06002641785065 37.28621867489516, 127.05889831094927 37.28621447633375))"
다사619211,5696.608133,4333.332372,2908.768131,2077.174427,4248.770045,4782.625051,2616.920418,4332.068232,408.7694416,2463.38508,5780.100306,3972.389709,4105.319365,4799.713356,2627.769045,3475.746221,3420.380361,710.9023853,2969.747725,3790.665269,2341.065734,3951.799806,3914.640231,3867.695387,4141.734153,4935.029373,3510.02447,4911.674264,3903.840784,4802.647509,2552.176736,"POLYGON ((127.07016913622809 37.28805872568903, 127.07016400879769 37.28896009924714, 127.07129215837595 37.28896419069774, 127.07129727234988 37.288062817006924, 127.07016913622809 37.28805872568903))"
다사599164,1430.873822,1231.329353,2668.125137,4898.181076,2610.990762,706.5935589,3631.605149,2293.632836,5465.408888,5918.622126,856.3510149,2019.452198,2544.945462,670.3562176,6320.930559,2430.319843,2244.877386,4443.626005,3844.271352,2790.869281,2936.529671,2010.835848,2400.070247,2658.683193,2350.972639,800.6960418,2223.462988,1023.954994,2507.110575,789.9565722,3674.528161,"POLYGON ((127.04785982994055 37.24561005650762, 127.04785444466175 37.24651143383575, 127.04898195776407 37.24651573376292, 127.04898732961472 37.24561435629526, 127.04785982994055 37.24561005650762))"
다사607180,2539.846461,1348.205364,1381.40499,3409.315948,2084.342551,1504.402794,2158.967559,1906.095144,3689.002162,4417.98578,2471.215285,1388.144499,1932.625236,1514.770343,4799.367495,1349.916493,1087.072304,2654.21809,2506.741143,1928.324233,1320.599433,1361.140806,1670.443631,1862.688993,1804.263116,1684.604937,1149.673445,1724.948373,1755.759162,1545.88086,2180.363019,"POLYGON ((127.05679536014227 37.260066192595644, 127.05679007852856 37.26096756881908, 127.05791780845995 37.2609717850507, 127.05792307663586 37.26007040869047, 127.05679536014227 37.260066192595644))"
다사600221,6698.526705,4597.717353,3040.385124,821.6369883,5764.904355,5634.568629,4437.244045,5746.847897,1940.196939,323.6240506,6517.259503,5280.894353,5603.738081,5638.46362,641.1253929,4900.396486,4747.58012,2519.237098,4861.635389,5368.272643,2842.421529,5255.021596,5362.266602,5402.756101,5576.752222,5827.899234,4845.255815,5884.753837,5388.459141,5689.149063,4383.829245,"POLYGON ((127.0486807521662 37.296992651331244, 127.04867536666792 37.29789402091892, 127.04980364640237 37.29789831804924, 127.04980901843838 37.296996948322196, 127.0486807521662 37.296992651331244))"
다사616209,5457.723937,4000.178177,2555.224366,1811.610929,4103.093769,4514.529715,2551.211175,4162.160977,653.3478796,2323.448401,5503.97008,3774.929999,3953.704563,4529.940303,2537.827053,3298.294336,3219.595032,567.0504399,2939.151429,3657.09367,1998.905823,3752.974293,3748.297229,3723.244522,3974.757392,4674.03435,3312.345309,4662.516846,3746.605356,4539.614294,2490.327123,"POLYGON ((127.06679506414403 37.28624364049523, 127.06678989680435 37.287145013929546, 127.06791801878374 37.28714913736853, 127.06792317266819 37.28624776380047, 127.06679506414403 37.28624364049523))"
다사605226,7141.649235,5174.03609,3599.804288,1465.426216,6040.091529,6103.585027,4571.141912,6057.236555,1735.750911,795.2866222,7023.051063,5619.436002,5883.446564,6110.712094,679.7877282,5195.424289,5071.229915,2589.58341,4964.707049,5616.045309,3312.822926,5594.814228,5656.616666,5666.762709,5878.215108,6289.409217,5168.218073,6326.719714,5670.344617,6150.453737,4511.654066,"POLYGON ((127.0542954926104 37.30152087875855, 127.05429017323958 37.302422248348236, 127.05541852148437 37.30242649238998, 127.05542382738986 37.30152512266266, 127.0542954926104 37.30152087875855))"
다사607175,2043.831441,1267.503111,1795.900315,3895.124453,1866.609435,1005.893553,2354.284814,1630.933661,4167.32835,4907.824569,1985.617189,1143.399559,1734.168924,1017.604126,5292.056391,1303.499774,1056.576173,3112.561507,2636.553186,1824.772264,1812.354154,1119.953977,1495.221247,1728.315755,1572.927871,1184.416385,1079.432779,1230.375991,1596.089066,1045.713494,2388.37471,"POLYGON ((127.05682176468456 37.25555930940538, 127.05681648424624 37.25646068631983, 127.05794414699464 37.25646490186752, 127.05794941399816 37.25556352481628, 127.05682176468456 37.25555930940538))"
다사589176,2981.99636,537.2532705,1732.578409,3813.222744,3634.857114,2025.252358,4000.554347,3364.866668,4893.463382,4793.920727,2380.285696,2920.76715,3515.602372,1999.731222,5204.078727,3098.101872,2842.245922,4062.51789,4349.9468,3628.044409,2271.659975,2900.004531,3289.550431,3529.00296,3341.421956,2208.570808,2876.060382,2406.755756,3393.047378,2123.93024,4019.134611,"POLYGON ((127.03651859554887 37.25638297004183, 127.03651307304031 37.257284344296465, 127.03764074490142 37.257288753294176, 127.03764625397478 37.25638737889648, 127.03651859554887 37.25638297004183))"
다사595153,1504.801967,2240.903012,3781.171128,6007.374579,3364.580013,1627.677344,4665.1959,3045.235356,6636.209455,7022.078076,728.6260676,2926.591792,3345.72333,1598.20968,7428.344421,3414.312082,3272.919823,5609.371909,4817.596495,3657.035381,4095.128411,2926.20495,3270.379082,3515.885463,3158.646894,1569.895979,3231.677939,1729.424735,3368.802168,1657.200759,4714.799505,"POLYGON ((127.04340964657436 37.23567759645147, 127.0434042102456 37.23657897473845, 127.04453157470935 37.2365833160574, 127.04453699761663 37.23568193762954, 127.04340964657436 37.23567759645147))"
다사617171,1769.660415,2309.436052,2719.707546,4594.286485,792.0578612,1254.328529,1864.936711,563.2136404,4409.122718,5566.667369,2152.826165,87.39884297,671.2532992,1289.197369,5923.188225,605.0035967,586.2608311,3295.812624,1975.138854,859.9408354,2538.506186,82.58818706,473.3180935,731.7789218,497.7248713,1274.321109,499.3961031,1126.973718,581.6118868,1200.865829,1922.010282,"POLYGON ((127.06811885036791 37.25199546581105, 127.06811370519424 37.252896844630264, 127.06924131652428 37.252900952251046, 127.06924644826542 37.251999573298555, 127.06811885036791 37.25199546581105))"
다사587239,8731.904013,6405.524137,4964.457913,2840.965596,7959.063012,7643.188513,6656.79627,7922.103032,3955.346808,1906.665415,8444.633505,7440.429362,7796.470683,7641.807108,1636.32551,7089.328164,6921.538872,4716.974032,7077.288465,7574.763459,4921.839315,7413.856302,7548.87109,7603.189679,7758.276666,7845.196821,7018.84789,7930.02544,7581.157848,7708.954502,6602.632037,"POLYGON ((127.03391318566034 37.31316040997971, 127.03390762069616 37.31406177523388, 127.03503613968745 37.314066214773625, 127.03504169117875 37.31316484937549, 127.03391318566034 37.31316040997971))"
다사620180,2716.259958,2608.476074,2425.608717,3946.008506,1202.975816,2053.437953,991.0767183,1233.600158,3509.746888,4864.259136,3029.724425,896.4436882,1044.030053,2083.341006,5194.885579,373.2252332,408.910072,2396.781159,1243.386359,822.9073823,2042.266377,880.4944251,821.0070224,840.4402259,1046.679048,2130.647643,464.7731123,2024.992759,830.2001596,2028.02916,1036.475695,"POLYGON ((127.0714556926788 37.26012016404888, 127.07145058575715 37.261021542023435, 127.0725783186905 37.261025618620394, 127.07258341217424 37.260124240513576, 127.0714556926788 37.26012016404888))"
다사608227,7227.190926,5340.789167,3764.704561,1705.625237,6045.376658,6206.065417,4520.009974,6079.305098,1588.67575,1111.402136,7143.21558,5657.135589,5891.564007,6214.913061,969.7181298,5214.318951,5104.582517,2537.255333,4897.131162,5610.374416,3433.240804,5633.242897,5672.768658,5668.462374,5896.751732,6387.239706,5200.678652,6414.031031,5680.488225,6248.633077,4458.275901,"POLYGON ((127.05767521868194 37.302434948202155, 127.05766993947209 37.30333631806545, 127.05879830188964 37.30334052997244, 127.05880356763357 37.30243915997255, 127.05767521868194 37.302434948202155))"
다사611218,6325.146972,4576.946967,3019.037282,1364.250932,5097.366076,5326.081574,3580.763537,5135.413859,802.4528765,1437.865928,6284.311176,4720.417457,4944.078109,5337.103681,1567.061662,4269.974752,4166.366313,1596.533897,3967.868955,4661.389376,2602.689586,4696.944881,4727.272299,4720.04846,4951.829957,5500.918162,4261.888359,5515.629632,4733.487277,5363.161183,3520.130794,"POLYGON ((127.06110740505396 37.294335212572534, 127.06110216834051 37.29523658408877, 127.06223041028738 37.29524076250348, 127.06223563354023 37.29433939085173, 127.06110740505396 37.294335212572534))"
다사629181,3242.882396,3512.850104,3227.053529,4431.224558,1286.434906,2803.710255,548.2259498,1515.328768,3565.801518,5258.971201,3712.227658,1480.336303,1202.462163,2837.249451,5547.128937,1019.976108,1232.673196,2521.362432,417.2047962,831.2505782,2753.983503,1480.066425,1166.790558,965.0764619,1340.926427,2836.613793,1234.252916,2685.78322,1086.655639,2758.018191,615.0482828,"POLYGON ((127.08160019026971 37.261057844713314, 127.08159520406785 37.26195922372754, 127.08272295245891 37.261963203782834, 127.08272792522216 37.261061824639484, 127.08160019026971 37.261057844713314))"
다사601224,6981.947667,4908.267949,3346.849936,1136.426816,5997.438483,5923.793391,4617.260906,5990.798012,1962.710034,352.6327461,6815.526532,5533.086703,5837.542337,5928.482709,416.9029596,5138.111332,4994.253153,2665.050642,5031.135797,5591.015881,3127.861049,5507.565784,5600.517015,5631.039062,5817.615311,6115.407332,5091.881336,6167.310005,5622.664768,5976.501252,4561.420886,"POLYGON ((127.04979290161283 37.299701057088505, 127.04978752885928 37.3006024264007, 127.05091584922329 37.300606713192764, 127.05092120851275 37.29970534374152, 127.04979290161283 37.299701057088505))"
다사597228,7438.075441,5269.676528,3737.443923,1510.57325,6526.315162,6366.728982,5175.876427,6508.591634,2507.353071,488.9701865,7230.579121,6041.538429,6365.276915,6369.338265,154.3757688,5662.189603,5509.161065,3229.845779,5592.835119,6127.803556,3584.42552,6015.592721,6124.096467,6163.497308,6338.615967,6562.503515,5606.83276,6625.906387,6150.023752,6424.108929,5120.774894,"POLYGON ((127.04525796852265 37.30328927709688, 127.04525254094654 37.304190645296316, 127.04638091421225 37.304194975675564, 127.04638632832194 37.30329360733568, 127.04525796852265 37.30328927709688))"
